user_id,last_purchase_date,frequency,monetary,avg_order_value,total_sessions,avg_session_depth,avg_products_viewed,cart_abandon_rate,conversion_rate,recency,cluster,segment
14828,2022-06-10 07:32:08.295024+00:00,3,377.71,125.90333048502605,2,5.0,1.0,0.0,1.0,1420,0,Khách hàng VIP
14829,2020-07-05 08:27:32+00:00,1,25.99,25.989999771118164,1,5.0,1.0,0.0,1.0,2125,2,Khách hàng Vãng lai
14832,2021-06-28 09:57:06+00:00,1,166.99,166.99000549316406,1,5.0,1.0,0.0,1.0,1767,2,Khách hàng Vãng lai
14833,2022-06-11 15:23:59.395625+00:00,3,249.45,83.14999898274739,1,5.0,1.0,0.0,1.0,1419,0,Khách hàng VIP
14834,2021-03-20 22:49:17+00:00,1,39.99,39.9900016784668,1,5.0,1.0,0.0,1.0,1866,2,Khách hàng Vãng lai
14836,2022-05-09 00:20:27+00:00,1,106.97,106.97000122070312,5,11.4,3.4,0.0,0.2,1452,3,Khách hàng Tiềm năng
14838,2020-12-08 10:41:59+00:00,2,195.14,97.56999969482422,4,6.0,1.5,0.0,0.5,1969,1,Khách hàng Ngủ đông
14841,2022-05-09 02:30:10+00:00,2,132.99,66.49500274658203,1,5.0,1.0,0.0,1.0,1452,2,Khách hàng Vãng lai
14842,2022-05-11 23:18:44+00:00,1,6.99,6.989999771118164,4,13.0,4.0,0.0,0.25,1449,3,Khách hàng Tiềm năng
14843,2021-06-21 23:47:25+00:00,1,266.97998,266.97998046875,1,5.0,1.0,0.0,1.0,1773,0,Khách hàng VIP
14844,2022-03-30 15:47:49+00:00,2,274.99,137.4949951171875,1,5.0,1.0,0.0,1.0,1492,0,Khách hàng VIP
14845,2021-12-28 07:36:47+00:00,2,77.99,38.994998931884766,1,5.0,1.0,0.0,1.0,1584,2,Khách hàng Vãng lai
14846,2022-03-07 02:32:28+00:00,4,304.95,76.23750305175781,1,5.0,1.0,0.0,1.0,1515,0,Khách hàng VIP
14847,2022-05-29 08:08:06+00:00,1,255.3,255.3000030517578,1,5.0,1.0,0.0,1.0,1432,0,Khách hàng VIP
14848,2022-02-17 05:49:48+00:00,2,51.18,25.59000015258789,1,5.0,1.0,0.0,1.0,1533,2,Khách hàng Vãng lai
14850,2021-11-05 22:54:35+00:00,1,42.9,42.900001525878906,4,8.75,2.5,0.0,0.25,1636,3,Khách hàng Tiềm năng
14851,2020-12-12 14:31:51+00:00,1,53.92,53.91999816894531,3,5.0,1.0,0.0,0.3333333333333333,1965,1,Khách hàng Ngủ đông
14852,2022-01-26 01:30:17+00:00,1,130.0,130.0,3,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,1555,1,Khách hàng Ngủ đông
14854,2022-02-06 05:23:59+00:00,2,50.46,25.229999542236328,2,5.0,1.0,0.0,1.0,1544,2,Khách hàng Vãng lai
14855,2022-04-20 04:17:39+00:00,2,49.98,24.989999771118164,2,5.0,1.0,0.0,1.0,1471,2,Khách hàng Vãng lai
14856,2021-10-16 11:34:50+00:00,1,12.0,12.0,2,7.0,2.0,0.0,0.5,1657,1,Khách hàng Ngủ đông
14857,2019-08-25 06:11:29+00:00,1,41.96,41.959999084472656,3,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,2440,1,Khách hàng Ngủ đông
14858,2022-01-17 04:08:41+00:00,1,47.99,47.9900016784668,2,7.0,2.0,0.0,0.5,1564,1,Khách hàng Ngủ đông
14859,2021-12-04 02:39:05+00:00,1,90.99,90.98999786376953,2,7.0,2.0,0.0,0.5,1608,1,Khách hàng Ngủ đông
14861,2022-03-26 09:15:35+00:00,2,24.99,12.494999885559082,1,5.0,1.0,0.0,1.0,1496,2,Khách hàng Vãng lai
14862,2022-05-11 10:03:47+00:00,1,87.95,87.94999694824219,1,5.0,1.0,0.0,1.0,1450,2,Khách hàng Vãng lai
14863,2021-05-10 09:54:03+00:00,1,19.99,19.989999771118164,1,5.0,1.0,0.0,1.0,1816,2,Khách hàng Vãng lai
14865,2022-05-27 23:39:54+00:00,2,55.89,27.94499969482422,1,5.0,1.0,0.0,1.0,1433,2,Khách hàng Vãng lai
14866,2022-02-18 09:25:14+00:00,1,125.89,125.88999938964844,1,5.0,1.0,0.0,1.0,1532,2,Khách hàng Vãng lai
14870,2021-10-18 17:25:44+00:00,2,303.89,151.94500732421875,1,5.0,1.0,0.0,1.0,1654,0,Khách hàng VIP
14871,2021-08-29 15:28:13+00:00,2,97.5,48.75,1,5.0,1.0,0.0,1.0,1705,2,Khách hàng Vãng lai
14874,2022-04-04 11:25:12+00:00,1,78.49,78.48999786376953,1,5.0,1.0,0.0,1.0,1487,2,Khách hàng Vãng lai
14875,2022-05-07 07:28:38+00:00,2,104.49,52.244998931884766,1,5.0,1.0,0.0,1.0,1454,2,Khách hàng Vãng lai
14876,2021-12-18 13:24:44+00:00,1,39.99,39.9900016784668,3,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,1594,1,Khách hàng Ngủ đông
14878,2022-03-18 16:02:19+00:00,1,150.0,150.0,4,8.75,2.5,0.0,0.25,1504,3,Khách hàng Tiềm năng
14879,2020-09-08 13:11:30+00:00,1,151.18,151.17999267578125,1,5.0,1.0,0.0,1.0,2060,2,Khách hàng Vãng lai
14880,2021-11-22 10:00:28+00:00,2,202.0,101.0,2,5.0,1.0,0.0,1.0,1620,2,Khách hàng Vãng lai
14883,2022-05-20 06:57:21+00:00,1,120.95,120.94999694824219,1,5.0,1.0,0.0,1.0,1441,2,Khách hàng Vãng lai
14884,2022-06-08 12:03:57.397688+00:00,2,117.46001,58.730003356933594,4,5.0,1.0,0.0,0.5,1422,1,Khách hàng Ngủ đông
14885,2022-03-04 04:28:47+00:00,1,74.16,74.16000366210938,1,5.0,1.0,0.0,1.0,1518,2,Khách hàng Vãng lai
14886,2020-12-20 06:21:16+00:00,1,7.99,7.989999771118164,1,5.0,1.0,0.0,1.0,1957,2,Khách hàng Vãng lai
14887,2022-05-01 06:24:31+00:00,2,72.95,36.474998474121094,1,5.0,1.0,0.0,1.0,1460,2,Khách hàng Vãng lai
14889,2022-06-09 01:24:53.496834+00:00,2,273.6,136.8000030517578,6,11.0,3.3333333333333335,0.0,0.3333333333333333,1421,3,Khách hàng Tiềm năng
14893,2022-01-28 11:42:21+00:00,1,21.18,21.18000030517578,3,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,1553,1,Khách hàng Ngủ đông
14894,2022-02-14 11:55:38+00:00,1,100.0,100.0,7,10.142857142857142,3.0,0.0,0.14285714285714285,1536,3,Khách hàng Tiềm năng
14895,2022-01-25 04:43:41+00:00,1,31.98,31.979999542236328,2,7.0,2.0,0.0,0.5,1556,1,Khách hàng Ngủ đông
14896,2022-01-20 15:43:53+00:00,1,76.93,76.93000030517578,1,5.0,1.0,0.0,1.0,1561,2,Khách hàng Vãng lai
14897,2021-07-26 07:04:36+00:00,1,169.98,169.97999572753906,6,10.0,3.0,0.0,0.16666666666666666,1739,3,Khách hàng Tiềm năng
14899,2022-05-09 15:29:17+00:00,1,32.95,32.95000076293945,1,5.0,1.0,0.0,1.0,1452,2,Khách hàng Vãng lai
14902,2022-05-09 10:25:22+00:00,3,112.45,37.48333231608073,3,10.0,3.0,0.0,1.0,1452,3,Khách hàng Tiềm năng
14904,2022-01-21 13:56:47+00:00,1,24.5,24.5,4,6.0,1.5,0.0,0.25,1560,1,Khách hàng Ngủ đông
14905,2021-09-07 02:25:37+00:00,1,239.87999,239.87998962402344,3,10.0,3.0,0.0,0.3333333333333333,1696,3,Khách hàng Tiềm năng
14906,2022-01-08 01:23:10+00:00,2,84.94,42.470001220703125,3,6.333333333333333,1.6666666666666667,0.0,0.6666666666666666,1573,1,Khách hàng Ngủ đông
14909,2022-05-05 22:38:27+00:00,3,1065.3301,355.1100260416667,2,7.0,2.0,0.0,1.0,1455,0,Khách hàng VIP
14912,2022-05-14 14:29:45+00:00,2,218.57,109.28500366210938,4,13.0,4.0,0.0,0.5,1447,3,Khách hàng Tiềm năng
14917,2022-04-15 00:50:51+00:00,4,271.99,67.99749755859375,2,7.0,2.0,0.0,1.0,1476,0,Khách hàng VIP
14918,2022-03-05 11:06:55+00:00,1,134.47,134.47000122070312,3,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,1517,1,Khách hàng Ngủ đông
14919,2021-04-22 10:18:50+00:00,1,47.59,47.59000015258789,4,6.0,1.5,0.0,0.25,1834,1,Khách hàng Ngủ đông
14922,2022-03-11 03:09:43+00:00,1,25.0,25.0,1,5.0,1.0,0.0,1.0,1511,2,Khách hàng Vãng lai
14923,2022-05-15 00:52:10+00:00,2,88.78,44.38999938964844,8,9.5,2.75,0.0,0.25,1446,3,Khách hàng Tiềm năng
14924,2020-10-25 21:16:45+00:00,1,26.99,26.989999771118164,2,5.0,1.0,0.0,0.5,2012,1,Khách hàng Ngủ đông
14928,2022-02-05 00:34:34+00:00,1,6.5,6.5,1,5.0,1.0,0.0,1.0,1545,2,Khách hàng Vãng lai
14929,2022-05-29 08:22:41+00:00,1,34.41,34.40999984741211,1,5.0,1.0,0.0,1.0,1432,2,Khách hàng Vãng lai
14932,2021-09-25 07:48:12+00:00,1,25.0,25.0,1,5.0,1.0,0.0,1.0,1678,2,Khách hàng Vãng lai
14933,2021-08-21 05:28:09+00:00,1,363.84,363.8399963378906,1,5.0,1.0,0.0,1.0,1713,0,Khách hàng VIP
14936,2022-04-12 01:25:26+00:00,1,19.0,19.0,1,5.0,1.0,0.0,1.0,1479,2,Khách hàng Vãng lai
14937,2022-03-21 06:08:58+00:00,1,7.99,7.989999771118164,2,5.0,1.0,0.0,0.5,1501,1,Khách hàng Ngủ đông
14939,2022-06-06 05:01:13.468631+00:00,1,22.5,22.5,5,11.4,3.4,0.0,0.2,1424,3,Khách hàng Tiềm năng
14942,2021-05-01 05:25:12+00:00,4,404.14,101.03500366210938,1,5.0,1.0,0.0,1.0,1825,0,Khách hàng VIP
14943,2022-04-20 04:29:41+00:00,2,220.0,110.0,2,7.0,2.0,0.0,1.0,1471,0,Khách hàng VIP
14944,2021-11-05 17:40:39+00:00,1,130.98999,130.989990234375,1,5.0,1.0,0.0,1.0,1636,2,Khách hàng Vãng lai
14946,2022-03-20 07:08:49+00:00,1,94.99,94.98999786376953,2,7.0,2.0,0.0,0.5,1502,1,Khách hàng Ngủ đông
14947,2021-08-09 23:14:08+00:00,1,346.99,346.989990234375,2,5.0,1.0,0.0,0.5,1724,0,Khách hàng VIP
14948,2021-09-12 12:12:26+00:00,1,338.95,338.95001220703125,1,5.0,1.0,0.0,1.0,1691,0,Khách hàng VIP
14950,2022-02-12 00:24:09+00:00,1,120.49,120.48999786376953,1,5.0,1.0,0.0,1.0,1538,2,Khách hàng Vãng lai
14955,2022-06-02 11:29:19+00:00,3,114.899994,38.29999796549479,4,8.75,2.5,0.0,0.75,1428,3,Khách hàng Tiềm năng
14957,2022-05-21 03:46:04+00:00,2,61.030003,30.51500129699707,1,5.0,1.0,0.0,1.0,1440,2,Khách hàng Vãng lai
14959,2022-02-20 11:47:28+00:00,1,25.0,25.0,3,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,1530,1,Khách hàng Ngủ đông
14960,2022-05-21 23:46:48+00:00,1,89.99,89.98999786376953,2,7.0,2.0,0.0,0.5,1439,1,Khách hàng Ngủ đông
14961,2020-10-21 03:03:26+00:00,1,59.0,59.0,6,11.0,3.3333333333333335,0.0,0.16666666666666666,2017,3,Khách hàng Tiềm năng
14964,2022-05-30 14:39:36+00:00,1,128.3,128.3000030517578,1,5.0,1.0,0.0,1.0,1431,2,Khách hàng Vãng lai
14969,2021-11-06 12:31:05+00:00,1,44.48,44.47999954223633,3,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,1636,1,Khách hàng Ngủ đông
14970,2021-08-06 10:03:40+00:00,2,145.94,72.97000122070312,1,5.0,1.0,0.0,1.0,1728,2,Khách hàng Vãng lai
14971,2022-01-29 05:21:01+00:00,1,60.0,60.0,1,5.0,1.0,0.0,1.0,1552,2,Khách hàng Vãng lai
14972,2022-06-02 12:23:05+00:00,3,1064.0,354.6666666666667,2,5.0,1.0,0.0,1.0,1428,0,Khách hàng VIP
14973,2021-12-15 15:21:46+00:00,3,176.59,58.86333211263021,2,5.0,1.0,0.0,1.0,1597,0,Khách hàng VIP
14974,2021-12-26 02:13:01+00:00,1,48.63,48.630001068115234,4,6.0,1.5,0.0,0.25,1586,1,Khách hàng Ngủ đông
14975,2022-05-13 11:45:14+00:00,2,491.98,245.99000549316406,1,5.0,1.0,0.0,1.0,1448,0,Khách hàng VIP
14976,2021-11-08 13:46:27+00:00,1,40.0,40.0,7,10.142857142857142,3.0,0.0,0.14285714285714285,1634,3,Khách hàng Tiềm năng
14977,2022-04-29 23:57:42+00:00,3,405.18,135.05999755859375,2,7.0,2.0,0.0,1.0,1461,0,Khách hàng VIP
14978,2022-05-18 01:31:16+00:00,1,14.0,14.0,4,8.75,2.5,0.0,0.25,1443,3,Khách hàng Tiềm năng
14979,2022-04-12 09:53:07+00:00,2,139.99,69.99500274658203,1,5.0,1.0,0.0,1.0,1479,2,Khách hàng Vãng lai
14980,2020-11-03 10:49:20+00:00,1,49.99,49.9900016784668,1,5.0,1.0,0.0,1.0,2004,2,Khách hàng Vãng lai
14981,2019-12-12 11:18:50+00:00,1,51.03,51.029998779296875,1,5.0,1.0,0.0,1.0,2331,2,Khách hàng Vãng lai
14982,2020-07-06 09:27:46+00:00,1,321.89,321.8900146484375,1,5.0,1.0,0.0,1.0,2124,0,Khách hàng VIP
14983,2022-03-05 07:37:55+00:00,3,121.54,40.51333363850912,3,10.0,3.0,0.0,1.0,1517,3,Khách hàng Tiềm năng
14984,2021-07-21 02:24:15+00:00,2,272.69,136.34500122070312,3,6.333333333333333,1.6666666666666667,0.0,0.6666666666666666,1744,0,Khách hàng VIP
14985,2020-08-11 07:47:36+00:00,1,118.96,118.95999908447266,3,10.0,3.0,0.0,0.3333333333333333,2088,3,Khách hàng Tiềm năng
14986,2021-11-14 12:08:03+00:00,2,93.979996,46.98999786376953,1,5.0,1.0,0.0,1.0,1628,2,Khách hàng Vãng lai
14987,2021-04-17 11:33:41+00:00,1,296.95,296.95001220703125,3,5.0,1.0,0.0,0.3333333333333333,1839,0,Khách hàng VIP
14988,2022-05-23 21:41:20+00:00,2,257.43,128.71499633789062,1,5.0,1.0,0.0,1.0,1437,0,Khách hàng VIP
14989,2022-01-18 09:19:01+00:00,1,100.0,100.0,1,5.0,1.0,0.0,1.0,1563,2,Khách hàng Vãng lai
14992,2022-05-30 00:20:44+00:00,2,216.94,108.47000122070312,1,5.0,1.0,0.0,1.0,1431,0,Khách hàng VIP
14993,2021-09-12 11:07:40+00:00,1,25.0,25.0,2,5.0,1.0,0.0,0.5,1691,1,Khách hàng Ngủ đông
14994,2022-06-04 12:14:38+00:00,1,289.18,289.17999267578125,1,5.0,1.0,0.0,1.0,1426,0,Khách hàng VIP
14996,2022-04-22 08:29:04+00:00,1,98.5,98.5,8,9.5,2.75,0.0,0.125,1469,3,Khách hàng Tiềm năng
15000,2021-08-21 17:32:48+00:00,1,441.99,441.989990234375,2,7.0,2.0,0.0,0.5,1712,0,Khách hàng VIP
15001,2021-11-30 15:02:45+00:00,1,42.9,42.900001525878906,1,5.0,1.0,0.0,1.0,1612,2,Khách hàng Vãng lai
15003,2021-11-02 01:42:47+00:00,1,58.0,58.0,1,5.0,1.0,0.0,1.0,1640,2,Khách hàng Vãng lai
15004,2021-10-20 03:19:45+00:00,2,37.9,18.950000762939453,1,5.0,1.0,0.0,1.0,1653,2,Khách hàng Vãng lai
15006,2022-03-15 16:43:00+00:00,1,69.5,69.5,3,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,1507,1,Khách hàng Ngủ đông
15011,2022-05-24 03:05:26+00:00,1,30.0,30.0,2,5.0,1.0,0.0,0.5,1437,1,Khách hàng Ngủ đông
15013,2021-12-21 01:18:20+00:00,1,102.880005,102.8800048828125,2,7.0,2.0,0.0,0.5,1591,1,Khách hàng Ngủ đông
15015,2022-01-07 14:14:15+00:00,1,24.99,24.989999771118164,2,7.0,2.0,0.0,0.5,1574,1,Khách hàng Ngủ đông
15016,2021-07-25 22:36:14+00:00,2,125.990005,62.99500274658203,1,5.0,1.0,0.0,1.0,1739,2,Khách hàng Vãng lai
15019,2019-03-04 10:19:42+00:00,1,91.99,91.98999786376953,2,5.0,1.0,0.0,0.5,2614,1,Khách hàng Ngủ đông
15020,2022-06-06 13:29:07+00:00,4,317.91998,79.47999572753906,2,7.0,2.0,0.0,1.0,1424,0,Khách hàng VIP
15021,2019-09-21 23:40:20+00:00,1,74.0,74.0,1,5.0,1.0,0.0,1.0,2412,2,Khách hàng Vãng lai
15023,2022-06-04 20:28:46+00:00,1,187.36,187.36000061035156,1,5.0,1.0,0.0,1.0,1425,2,Khách hàng Vãng lai
15024,2021-02-25 21:03:11+00:00,1,248.0,248.0,1,5.0,1.0,0.0,1.0,1889,0,Khách hàng VIP
15025,2022-05-14 15:11:19+00:00,1,28.09,28.09000015258789,1,5.0,1.0,0.0,1.0,1447,2,Khách hàng Vãng lai
15026,2021-05-12 05:50:37+00:00,1,219.0,219.0,1,5.0,1.0,0.0,1.0,1814,2,Khách hàng Vãng lai
15029,2022-05-09 05:28:51+00:00,2,174.48001,87.24000549316406,1,5.0,1.0,0.0,1.0,1452,2,Khách hàng Vãng lai
15030,2022-05-25 16:09:38+00:00,2,115.95,57.974998474121094,3,5.0,1.0,0.0,0.6666666666666666,1436,1,Khách hàng Ngủ đông
15034,2021-10-30 11:40:58+00:00,2,119.5,59.75,2,7.0,2.0,0.0,1.0,1643,2,Khách hàng Vãng lai
15035,2019-06-01 21:29:09+00:00,1,104.5,104.5,1,5.0,1.0,0.0,1.0,2524,2,Khách hàng Vãng lai
15036,2022-01-04 00:59:14+00:00,1,32.99,32.9900016784668,3,10.0,3.0,0.0,0.3333333333333333,1577,3,Khách hàng Tiềm năng
15037,2021-11-16 11:39:44+00:00,2,325.94,162.97000122070312,2,7.0,2.0,0.0,1.0,1626,0,Khách hàng VIP
15039,2022-05-10 12:50:41+00:00,1,60.0,60.0,1,5.0,1.0,0.0,1.0,1451,2,Khách hàng Vãng lai
15042,2021-05-19 07:27:11+00:00,1,84.0,84.0,2,5.0,1.0,0.0,0.5,1807,1,Khách hàng Ngủ đông
15044,2021-09-24 01:13:46+00:00,1,271.49,271.489990234375,1,5.0,1.0,0.0,1.0,1679,0,Khách hàng VIP
15052,2022-05-15 00:48:53+00:00,3,339.46,113.15333048502605,2,7.0,2.0,0.0,1.0,1446,0,Khách hàng VIP
15058,2021-11-15 13:12:28+00:00,2,118.98,59.4900016784668,4,8.75,2.5,0.0,0.5,1627,3,Khách hàng Tiềm năng
15060,2021-01-08 02:37:49+00:00,1,49.99,49.9900016784668,2,5.0,1.0,0.0,0.5,1938,1,Khách hàng Ngủ đông
15062,2021-11-01 22:31:26+00:00,3,128.93001,42.97666931152344,1,5.0,1.0,0.0,1.0,1640,2,Khách hàng Vãng lai
15063,2020-12-23 04:27:50+00:00,1,17.0,17.0,1,5.0,1.0,0.0,1.0,1954,2,Khách hàng Vãng lai
15065,2022-05-06 00:15:48+00:00,1,104.99,104.98999786376953,4,7.0,2.0,0.0,0.25,1455,1,Khách hàng Ngủ đông
15066,2021-10-10 11:38:11+00:00,1,24.99,24.989999771118164,1,5.0,1.0,0.0,1.0,1663,2,Khách hàng Vãng lai
15067,2021-06-06 05:14:26+00:00,2,69.98,34.9900016784668,2,7.0,2.0,0.0,1.0,1789,2,Khách hàng Vãng lai
15069,2021-11-14 07:01:28+00:00,1,139.0,139.0,2,7.0,2.0,0.0,0.5,1628,1,Khách hàng Ngủ đông
15072,2022-05-18 01:49:55+00:00,1,25.0,25.0,1,5.0,1.0,0.0,1.0,1443,2,Khách hàng Vãng lai
15075,2021-05-02 11:59:49+00:00,2,280.57,140.28500366210938,4,8.75,2.5,0.0,0.5,1824,3,Khách hàng Tiềm năng
15077,2022-05-22 11:10:38+00:00,3,268.19,89.39666748046875,4,6.0,1.5,0.0,0.75,1439,0,Khách hàng VIP
15078,2021-12-18 10:35:58+00:00,2,187.99,93.99500274658203,5,11.4,3.4,0.0,0.4,1594,3,Khách hàng Tiềm năng
15080,2021-09-07 23:31:35+00:00,2,43.989998,21.994998931884766,1,5.0,1.0,0.0,1.0,1695,2,Khách hàng Vãng lai
15081,2020-11-02 07:26:53+00:00,2,262.95,131.47500610351562,2,5.0,1.0,0.0,1.0,2005,0,Khách hàng VIP
15082,2021-12-12 02:27:31+00:00,1,22.97,22.969999313354492,1,5.0,1.0,0.0,1.0,1600,2,Khách hàng Vãng lai
15083,2022-04-01 12:12:44+00:00,1,92.97,92.97000122070312,4,6.0,1.5,0.0,0.25,1490,1,Khách hàng Ngủ đông
15084,2022-03-29 10:23:38+00:00,1,54.0,54.0,2,7.0,2.0,0.0,0.5,1493,1,Khách hàng Ngủ đông
15085,2022-02-24 15:24:32+00:00,1,239.99,239.99000549316406,1,5.0,1.0,0.0,1.0,1526,0,Khách hàng VIP
15086,2021-11-02 00:59:06+00:00,1,14.98,14.979999542236328,3,10.0,3.0,0.0,0.3333333333333333,1640,3,Khách hàng Tiềm năng
15089,2022-05-20 15:17:37+00:00,2,105.9,52.95000076293945,1,5.0,1.0,0.0,1.0,1441,2,Khách hàng Vãng lai
15090,2020-11-14 13:30:35+00:00,1,16.19,16.190000534057617,3,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,1993,1,Khách hàng Ngủ đông
15095,2022-05-04 04:45:39+00:00,4,148.14,37.03499984741211,4,6.0,1.5,0.0,1.0,1457,0,Khách hàng VIP
15097,2020-11-27 05:21:02+00:00,1,26.36,26.360000610351562,2,7.0,2.0,0.0,0.5,1980,1,Khách hàng Ngủ đông
15105,2022-04-26 13:54:44+00:00,2,85.44,42.720001220703125,2,7.0,2.0,0.0,1.0,1465,2,Khách hàng Vãng lai
15107,2022-06-07 03:47:04.692349+00:00,1,30.0,30.0,2,5.0,1.0,0.0,0.5,1423,1,Khách hàng Ngủ đông
15108,2021-05-30 08:09:02+00:00,1,30.78,30.780000686645508,3,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,1796,1,Khách hàng Ngủ đông
15109,2020-06-29 17:41:03+00:00,2,289.91998,144.95999145507812,1,5.0,1.0,0.0,1.0,2130,0,Khách hàng VIP
15110,2021-12-25 09:48:22+00:00,1,414.0,414.0,6,6.333333333333333,1.6666666666666667,0.0,0.16666666666666666,1587,0,Khách hàng VIP
15111,2022-04-10 04:57:58+00:00,1,29.99,29.989999771118164,1,5.0,1.0,0.0,1.0,1481,2,Khách hàng Vãng lai
15112,2022-02-12 13:10:46+00:00,1,25.0,25.0,2,5.0,1.0,0.0,0.5,1538,1,Khách hàng Ngủ đông
15113,2022-06-01 11:40:36+00:00,1,219.95,219.9499969482422,1,5.0,1.0,0.0,1.0,1429,0,Khách hàng VIP
15118,2020-11-24 05:39:04+00:00,1,43.98,43.97999954223633,1,5.0,1.0,0.0,1.0,1983,2,Khách hàng Vãng lai
15119,2021-12-01 16:12:36+00:00,2,347.35,173.6750030517578,4,13.0,4.0,0.0,0.5,1611,3,Khách hàng Tiềm năng
15120,2021-04-22 23:44:43+00:00,1,150.0,150.0,9,10.222222222222221,3.0,0.0,0.1111111111111111,1833,3,Khách hàng Tiềm năng
15121,2020-11-24 10:51:47+00:00,1,92.0,92.0,5,8.8,2.6,0.0,0.2,1983,3,Khách hàng Tiềm năng
15122,2022-05-09 04:58:40+00:00,1,86.96,86.95999908447266,1,5.0,1.0,0.0,1.0,1452,2,Khách hàng Vãng lai
15123,2019-12-26 09:38:43+00:00,1,58.0,58.0,2,5.0,1.0,0.0,0.5,2317,1,Khách hàng Ngủ đông
15126,2022-05-22 03:56:36+00:00,1,74.0,74.0,3,6.333333333333333,1.6666666666666667,0.0,0.3333333333333333,1439,1,Khách hàng Ngủ đông
15127,2021-11-19 04:54:15+00:00,1,14.99,14.989999771118164,1,5.0,1.0,0.0,1.0,1623,2,Khách hàng Vãng lai
15130,2022-06-08 08:06:22.148989+00:00,2,107.979996,53.98999786376953,1,5.0,1.0,0.0,1.0,1422,2,Khách hàng Vãng lai
15131,2021-01-17 06:59:28+00:00,2,167.26,83.62999725341797,4,8.75,2.5,0.0,0.5,1929,3,Khách hàng Tiềm năng
15132,2022-01-30 09:59:06+00:00,1,75.32,75.31999969482422,1,5.0,1.0,0.0,1.0,1551,2,Khách hàng Vãng lai
15136,2021-01-05 12:05:07+00:00,1,92.95,92.94999694824219,1,5.0,1.0,0.0,1.0,1941,2,Khách hàng Vãng lai
15137,2022-05-02 10:05:55+00:00,1,98.0,98.0,1,5.0,1.0,0.0,1.0,1459,2,Khách hàng Vãng lai
15140,2020-08-22 05:46:37+00:00,1,201.58,201.5800018310547,1,5.0,1.0,0.0,1.0,2077,2,Khách hàng Vãng lai
15141,2021-10-15 11:13:06+00:00,2,72.95,36.474998474121094,3,6.333333333333333,1.6666666666666667,0.0,0.6666666666666666,1658,1,Khách hàng Ngủ đông
15143,2021-10-04 05:13:49+00:00,2,97.979996,48.98999786376953,4,13.0,4.0,0.0,0.5,1669,3,Khách hàng Tiềm năng
15145,2022-03-15 21:22:58+00:00,1,195.69,195.69000244140625,2,7.0,2.0,0.0,0.5,1506,1,Khách hàng Ngủ đông
15147,2022-02-25 01:52:43+00:00,1,299.94,299.94000244140625,1,5.0,1.0,0.0,1.0,1525,0,Khách hàng VIP
15148,2022-04-13 00:33:22+00:00,1,24.99,24.989999771118164,1,5.0,1.0,0.0,1.0,1478,2,Khách hàng Vãng lai
15149,2021-09-04 18:15:33+00:00,1,59.5,59.5,1,5.0,1.0,0.0,1.0,1698,2,Khách hàng Vãng lai
15151,2022-03-13 16:09:32+00:00,4,367.93002,91.98250579833984,1,5.0,1.0,0.0,1.0,1509,0,Khách hàng VIP
15154,2021-07-30 12:58:12+00:00,3,188.9,62.96666463216146,2,7.0,2.0,0.0,1.0,1735,0,Khách hàng VIP
15156,2022-02-05 01:22:55+00:00,1,146.99,146.99000549316406,1,5.0,1.0,0.0,1.0,1545,2,Khách hàng Vãng lai
15157,2021-10-24 21:00:15+00:00,1,136.98999,136.989990234375,1,5.0,1.0,0.0,1.0,1648,2,Khách hàng Vãng lai
15158,2021-11-28 01:35:37+00:00,1,19.5,19.5,4,7.0,2.0,0.0,0.25,1614,1,Khách hàng Ngủ đông
15159,2022-05-30 22:42:47+00:00,3,95.8,31.933334350585938,2,5.0,1.0,0.0,1.0,1430,2,Khách hàng Vãng lai
15160,2022-05-26 07:16:18+00:00,2,681.42,340.7099914550781,1,5.0,1.0,0.0,1.0,1435,0,Khách hàng VIP
15161,2019-09-07 08:55:09+00:00,1,44.5,44.5,1,5.0,1.0,0.0,1.0,2427,2,Khách hàng Vãng lai
15162,2022-03-03 09:01:04+00:00,1,469.5,469.5,1,5.0,1.0,0.0,1.0,1519,0,Khách hàng VIP
15163,2022-04-25 13:51:12+00:00,2,216.98001,108.49000549316406,2,5.0,1.0,0.0,1.0,1466,0,Khách hàng VIP
15164,2020-02-29 02:50:06+00:00,2,76.5,38.25,2,5.0,1.0,0.0,1.0,2252,2,Khách hàng Vãng lai
15171,2021-11-26 01:28:14+00:00,2,266.61,133.30499267578125,2,7.0,2.0,0.0,1.0,1616,0,Khách hàng VIP
15173,2022-03-03 10:19:23+00:00,1,150.2,150.1999969482422,11,11.181818181818182,3.3636363636363638,0.0,0.09090909090909091,1519,3,Khách hàng Tiềm năng
15174,2022-05-29 02:16:33+00:00,2,181.29,90.6449966430664,1,5.0,1.0,0.0,1.0,1432,2,Khách hàng Vãng lai
