product_id,category,department,retail_price,margin_pct,price_tier
21703,Pants,Men,34.99,0.508,Mid-range
21704,Pants,Men,65.0,0.529,Mid-range
21708,Pants,Men,70.0,0.588,Mid-range
21718,Pants,Men,65.0,0.521,Mid-range
21723,Pants,Men,36.99,0.503,Budget
21729,Pants,Men,50.0,0.556,Mid-range
21744,Pants,Men,36.99,0.541,Mid-range
21747,Pants,Men,34.99,0.586,Mid-range
21754,Pants,Men,36.99,0.565,Mid-range
21767,Pants,Men,65.0,0.587,Mid-range
21802,Pants,Men,65.0,0.509,Mid-range
21813,Pants,Men,65.0,0.533,Mid-range
21837,Pants,Men,44.99,0.561,Mid-range
21842,Pants,Men,36.99,0.559,Mid-range
21843,Pants,Men,42.12,0.508,Mid-range
21850,Pants,Men,34.99,0.524,Mid-range
21867,Pants,Men,49.99,0.546,Mid-range
21874,Pants,Men,34.99,0.521,Mid-range
21892,Pants,Men,36.99,0.557,Mid-range
21917,Pants,Men,68.71,0.537,Mid-range
21922,Pants,Men,25.0,0.511,Mid-range
21924,Pants,Men,23.25,0.585,Mid-range
21927,Pants,Men,68.71,0.585,Mid-range
21950,Pants,Men,34.99,0.547,Mid-range
21956,Pants,Men,25.0,0.573,Mid-range
21960,Pants,Men,28.41,0.5,Budget
21975,Pants,Men,32.99,0.584,Mid-range
21976,Pants,Men,25.0,0.568,Mid-range
21989,Pants,Men,25.0,0.551,Mid-range
21990,Pants,Men,36.99,0.523,Mid-range
22000,Pants,Men,34.99,0.497,Budget
22005,Pants,Men,39.99,0.576,Mid-range
22037,Pants,Men,34.99,0.548,Mid-range
22041,Pants,Men,34.99,0.568,Mid-range
22042,Pants,Men,36.99,0.508,Mid-range
22046,Pants,Men,35.74,0.544,Mid-range
22079,Pants,Men,36.99,0.549,Mid-range
22081,Pants,Men,29.99,0.499,Budget
22113,Pants,Men,37.72,0.524,Mid-range
25353,Socks,Men,12.95,0.434,Budget
22118,Pants,Men,29.99,0.572,Mid-range
22124,Pants,Men,44.9,0.506,Budget
22127,Pants,Men,55.0,0.512,Mid-range
22136,Pants,Men,44.99,0.542,Mid-range
22149,Pants,Men,55.0,0.518,Mid-range
22159,Pants,Men,27.95,0.579,Mid-range
22186,Pants,Men,34.99,0.517,Mid-range
22198,Pants,Men,19.99,0.498,Budget
22244,Pants,Men,36.99,0.537,Mid-range
22306,Pants,Men,34.99,0.508,Mid-range
22327,Pants,Men,37.72,0.571,Mid-range
22371,Pants,Men,36.99,0.521,Mid-range
22406,Pants,Men,32.99,0.499,Budget
22434,Pants,Men,36.99,0.577,Mid-range
22534,Pants,Men,44.88,0.511,Mid-range
22600,Pants,Men,39.9,0.548,Mid-range
22621,Pants,Men,29.95,0.553,Mid-range
22653,Pants,Men,60.0,0.58,Mid-range
22686,Pants,Men,39.88,0.519,Mid-range
22471,Pants,Men,89.99,0.544,Mid-range
22459,Pants,Men,160.0,0.552,Premium
22630,Pants,Men,99.0,0.493,Budget
21872,Pants,Men,19.25,0.515,Mid-range
22258,Pants,Men,31.07,0.552,Mid-range
22461,Pants,Men,26.61,0.561,Mid-range
22514,Pants,Men,23.18,0.528,Mid-range
21658,Pants,Men,65.0,0.506,Budget
21705,Pants,Men,50.0,0.548,Mid-range
21775,Pants,Men,64.95,0.529,Mid-range
21844,Pants,Men,59.95,0.538,Mid-range
21857,Pants,Men,39.95,0.556,Mid-range
22010,Pants,Men,54.93,0.544,Mid-range
22065,Pants,Men,74.95,0.571,Mid-range
22208,Pants,Men,65.0,0.511,Mid-range
22527,Pants,Men,137.7,0.507,Premium
21854,Pants,Men,58.0,0.511,Mid-range
21901,Pants,Men,58.0,0.533,Mid-range
22225,Pants,Men,58.0,0.54,Mid-range
22279,Pants,Men,21.99,0.52,Mid-range
21918,Pants,Men,53.35,0.548,Mid-range
22125,Pants,Men,53.19,0.49,Budget
22202,Pants,Men,26.63,0.498,Budget
21688,Pants,Men,49.99,0.513,Mid-range
21713,Pants,Men,39.99,0.553,Mid-range
21758,Pants,Men,49.99,0.582,Mid-range
21778,Pants,Men,46.99,0.533,Mid-range
21870,Pants,Men,49.5,0.562,Mid-range
21886,Pants,Men,49.99,0.547,Mid-range
21887,Pants,Men,39.99,0.492,Budget
21992,Pants,Men,59.5,0.586,Mid-range
22019,Pants,Men,59.5,0.557,Mid-range
22020,Pants,Men,25.0,0.584,Mid-range
22077,Pants,Men,48.65,0.517,Mid-range
22132,Pants,Men,26.57,0.494,Budget
22137,Pants,Men,24.91,0.562,Mid-range
22150,Pants,Men,49.99,0.493,Budget
22160,Pants,Men,59.5,0.565,Mid-range
22192,Pants,Men,37.5,0.572,Mid-range
22280,Pants,Men,69.5,0.586,Mid-range
22290,Pants,Men,69.5,0.533,Mid-range
22451,Pants,Men,75.0,0.538,Mid-range
22468,Pants,Men,44.29,0.586,Mid-range
22495,Pants,Men,36.13,0.495,Budget
22503,Pants,Men,16.75,0.518,Mid-range
22504,Pants,Men,16.75,0.584,Mid-range
22669,Pants,Men,29.95,0.582,Mid-range
22679,Pants,Men,48.65,0.536,Mid-range
22092,Pants,Men,59.99,0.501,Budget
21652,Pants,Men,69.5,0.587,Mid-range
21937,Pants,Men,49.99,0.589,Mid-range
22024,Pants,Men,69.5,0.5,Budget
22140,Pants,Men,79.5,0.571,Mid-range
22153,Pants,Men,53.0,0.521,Mid-range
22215,Pants,Men,49.99,0.535,Mid-range
22256,Pants,Men,79.5,0.51,Mid-range
22267,Pants,Men,35.27,0.584,Mid-range
22288,Pants,Men,25.0,0.559,Mid-range
22429,Pants,Men,25.0,0.49,Budget
22486,Pants,Men,49.99,0.519,Mid-range
22614,Pants,Men,73.55,0.519,Mid-range
22667,Pants,Men,52.5,0.562,Mid-range
22491,Pants,Men,92.0,0.537,Mid-range
22004,Pants,Men,120.0,0.587,Mid-range
22464,Pants,Men,145.0,0.552,Premium
22606,Pants,Men,97.2,0.539,Mid-range
21759,Pants,Men,25.0,0.581,Mid-range
21795,Pants,Men,25.0,0.576,Mid-range
21824,Pants,Men,29.99,0.573,Mid-range
21909,Pants,Men,25.0,0.52,Mid-range
21964,Pants,Men,29.99,0.585,Mid-range
22011,Pants,Men,39.99,0.567,Mid-range
22110,Pants,Men,29.99,0.496,Budget
22123,Pants,Men,39.99,0.52,Mid-range
22134,Pants,Men,29.99,0.524,Mid-range
22143,Pants,Men,34.99,0.567,Mid-range
22191,Pants,Men,39.99,0.541,Mid-range
22193,Pants,Men,50.88,0.584,Mid-range
22213,Pants,Men,39.99,0.583,Mid-range
22295,Pants,Men,25.0,0.533,Mid-range
22359,Pants,Men,50.88,0.516,Mid-range
22370,Pants,Men,34.99,0.514,Mid-range
22396,Pants,Men,39.99,0.508,Mid-range
22476,Pants,Men,34.99,0.504,Budget
22483,Pants,Men,29.99,0.516,Mid-range
22555,Pants,Men,49.99,0.578,Mid-range
22615,Pants,Men,50.88,0.519,Mid-range
22325,Pants,Men,81.07,0.493,Budget
22617,Pants,Men,81.07,0.558,Mid-range
22394,Pants,Men,39.0,0.553,Mid-range
22506,Pants,Men,79.0,0.513,Mid-range
22551,Pants,Men,79.0,0.578,Mid-range
21985,Pants,Men,63.99,0.583,Mid-range
21875,Pants,Men,77.0,0.546,Mid-range
22162,Pants,Men,87.95,0.527,Mid-range
22497,Pants,Men,69.95,0.558,Mid-range
21859,Pants,Men,70.0,0.553,Mid-range
21919,Pants,Men,70.0,0.548,Mid-range
22063,Pants,Men,90.0,0.52,Mid-range
21654,Pants,Men,39.99,0.549,Mid-range
21655,Pants,Men,43.0,0.502,Budget
21656,Pants,Men,39.99,0.577,Mid-range
21659,Pants,Men,39.99,0.509,Mid-range
21660,Pants,Men,33.99,0.511,Mid-range
21661,Pants,Men,68.0,0.535,Mid-range
21662,Pants,Men,25.0,0.515,Mid-range
21664,Pants,Men,43.99,0.494,Budget
21668,Pants,Men,50.0,0.584,Mid-range
21673,Pants,Men,50.0,0.548,Mid-range
21675,Pants,Men,59.99,0.542,Mid-range
21679,Pants,Men,45.1,0.566,Mid-range
21680,Pants,Men,55.0,0.58,Mid-range
21681,Pants,Men,36.99,0.496,Budget
21689,Pants,Men,72.0,0.536,Mid-range
21691,Pants,Men,44.99,0.5,Budget
21692,Pants,Men,58.0,0.513,Mid-range
21694,Pants,Men,56.0,0.563,Mid-range
21697,Pants,Men,39.99,0.524,Mid-range
21698,Pants,Men,25.0,0.564,Mid-range
21699,Pants,Men,95.0,0.513,Mid-range
21702,Pants,Men,39.99,0.584,Mid-range
21709,Pants,Men,63.75,0.497,Budget
21714,Pants,Men,36.99,0.574,Mid-range
21716,Pants,Men,41.83,0.554,Mid-range
21720,Pants,Men,55.0,0.516,Mid-range
21722,Pants,Men,68.0,0.588,Mid-range
21725,Pants,Men,49.99,0.503,Budget
21727,Pants,Men,36.99,0.552,Mid-range
21737,Pants,Men,35.74,0.559,Mid-range
21739,Pants,Men,36.99,0.556,Mid-range
21746,Pants,Men,33.99,0.584,Mid-range
21753,Pants,Men,108.0,0.556,Mid-range
21760,Pants,Men,58.0,0.539,Mid-range
21763,Pants,Men,36.99,0.502,Budget
21765,Pants,Men,65.0,0.564,Mid-range
21792,Pants,Men,49.99,0.566,Mid-range
21805,Pants,Men,33.99,0.547,Mid-range
21807,Pants,Men,43.99,0.504,Budget
21810,Pants,Men,59.99,0.558,Mid-range
21816,Pants,Men,63.75,0.562,Mid-range
21832,Pants,Men,49.99,0.579,Mid-range
21856,Pants,Men,49.99,0.531,Mid-range
21868,Pants,Men,34.99,0.514,Mid-range
21880,Pants,Men,74.99,0.567,Mid-range
21891,Pants,Men,35.0,0.493,Budget
21895,Pants,Men,44.99,0.512,Mid-range
21910,Pants,Men,39.99,0.569,Mid-range
21911,Pants,Men,46.99,0.493,Budget
21926,Pants,Men,65.0,0.506,Budget
21928,Pants,Men,44.94,0.562,Mid-range
21931,Pants,Men,59.99,0.504,Budget
21941,Pants,Men,49.99,0.524,Mid-range
21949,Pants,Men,44.99,0.581,Mid-range
21952,Pants,Men,39.53,0.579,Mid-range
21958,Pants,Men,38.99,0.553,Mid-range
21962,Pants,Men,39.99,0.569,Mid-range
21967,Pants,Men,88.0,0.518,Mid-range
21995,Pants,Men,62.99,0.515,Mid-range
21996,Pants,Men,59.99,0.573,Mid-range
22003,Pants,Men,44.99,0.491,Budget
22014,Pants,Men,74.99,0.55,Mid-range
22016,Pants,Men,49.99,0.552,Mid-range
22029,Pants,Men,38.0,0.556,Mid-range
22031,Pants,Men,36.99,0.582,Mid-range
22036,Pants,Men,44.99,0.517,Mid-range
22090,Pants,Men,36.99,0.491,Budget
22100,Pants,Men,49.99,0.522,Mid-range
22102,Pants,Men,49.99,0.51,Mid-range
22107,Pants,Men,36.99,0.519,Mid-range
22116,Pants,Men,59.99,0.547,Mid-range
22141,Pants,Men,59.99,0.577,Mid-range
22218,Pants,Men,59.99,0.579,Mid-range
22235,Pants,Men,65.0,0.493,Budget
22254,Pants,Men,49.99,0.588,Mid-range
22262,Pants,Men,60.1,0.577,Mid-range
22271,Pants,Men,59.99,0.495,Budget
22272,Pants,Men,59.99,0.57,Mid-range
22274,Pants,Men,25.11,0.518,Mid-range
22291,Pants,Men,49.99,0.562,Mid-range
22307,Pants,Men,59.99,0.588,Mid-range
22308,Pants,Men,59.99,0.497,Budget
22329,Pants,Men,49.99,0.574,Mid-range
22343,Pants,Men,65.0,0.559,Mid-range
22361,Pants,Men,49.99,0.547,Mid-range
22385,Pants,Men,59.99,0.566,Mid-range
22405,Pants,Men,29.99,0.492,Budget
22452,Pants,Men,59.99,0.507,Budget
22454,Pants,Men,60.1,0.585,Mid-range
22477,Pants,Men,49.99,0.538,Mid-range
22535,Pants,Men,59.99,0.571,Mid-range
22550,Pants,Men,49.99,0.527,Mid-range
22552,Pants,Men,49.99,0.557,Mid-range
22656,Pants,Men,59.99,0.555,Mid-range
22690,Pants,Men,40.79,0.553,Mid-range
22587,Pants,Men,27.5,0.539,Mid-range
22470,Pants,Men,25.0,0.492,Budget
21762,Pants,Men,49.88,0.584,Mid-range
21840,Pants,Men,32.88,0.557,Mid-range
21908,Pants,Men,32.88,0.566,Mid-range
21993,Pants,Men,49.88,0.547,Mid-range
22006,Pants,Men,53.0,0.537,Mid-range
22035,Pants,Men,34.99,0.557,Mid-range
22075,Pants,Men,31.99,0.529,Mid-range
22693,Pants,Men,44.99,0.497,Budget
21853,Pants,Men,64.0,0.53,Mid-range
22564,Pants,Men,89.99,0.544,Mid-range
21968,Pants,Men,25.0,0.505,Budget
21825,Pants,Men,68.0,0.537,Mid-range
22061,Pants,Men,45.0,0.53,Mid-range
22168,Pants,Men,55.0,0.563,Mid-range
22631,Pants,Men,55.0,0.577,Mid-range
22641,Pants,Men,55.0,0.567,Mid-range
21914,Pants,Men,54.0,0.536,Mid-range
21885,Pants,Men,38.99,0.565,Mid-range
21899,Pants,Men,32.99,0.573,Mid-range
21943,Pants,Men,42.99,0.498,Budget
22045,Pants,Men,32.99,0.513,Mid-range
22080,Pants,Men,42.99,0.555,Mid-range
22082,Pants,Men,40.99,0.532,Mid-range
22096,Pants,Men,36.99,0.529,Mid-range
22112,Pants,Men,34.99,0.518,Mid-range
22172,Pants,Men,60.99,0.543,Mid-range
22261,Pants,Men,38.99,0.519,Mid-range
22263,Pants,Men,40.99,0.537,Mid-range
22326,Pants,Men,50.99,0.58,Mid-range
22409,Pants,Men,42.99,0.586,Mid-range
22431,Pants,Men,50.99,0.583,Mid-range
22437,Pants,Men,76.99,0.588,Mid-range
22469,Pants,Men,60.99,0.541,Mid-range
22505,Pants,Men,50.99,0.556,Mid-range
22678,Pants,Men,60.99,0.519,Mid-range
22682,Pants,Men,38.99,0.587,Mid-range
22173,Pants,Men,139.5,0.522,Premium
21733,Pants,Men,293.33,0.552,Premium
21749,Pants,Men,187.0,0.569,Premium
21766,Pants,Men,139.9,0.577,Premium
21833,Pants,Men,108.54,0.55,Mid-range
21930,Pants,Men,189.0,0.498,Premium
22109,Pants,Men,121.49,0.496,Premium
22211,Pants,Men,85.1,0.513,Mid-range
21809,Pants,Men,68.0,0.509,Mid-range
21828,Pants,Men,49.0,0.537,Mid-range
22117,Pants,Men,58.0,0.52,Mid-range
22412,Pants,Men,65.0,0.533,Mid-range
22054,Pants,Men,129.0,0.548,Premium
22146,Pants,Men,129.0,0.578,Mid-range
22166,Pants,Men,119.0,0.576,Mid-range
22224,Pants,Men,179.0,0.584,Premium
22246,Pants,Men,98.0,0.521,Mid-range
22255,Pants,Men,129.0,0.584,Mid-range
22260,Pants,Men,129.0,0.547,Premium
22264,Pants,Men,129.0,0.538,Premium
22269,Pants,Men,129.0,0.543,Premium
22293,Pants,Men,98.0,0.581,Mid-range
22318,Pants,Men,98.0,0.56,Mid-range
22395,Pants,Men,198.0,0.567,Premium
22416,Pants,Men,149.0,0.562,Premium
22417,Pants,Men,129.0,0.557,Mid-range
22444,Pants,Men,98.0,0.526,Mid-range
22447,Pants,Men,129.0,0.517,Premium
22448,Pants,Men,129.0,0.505,Premium
22465,Pants,Men,109.0,0.559,Mid-range
22473,Pants,Men,98.0,0.565,Mid-range
22478,Pants,Men,98.0,0.508,Budget
22479,Pants,Men,98.0,0.501,Budget
22480,Pants,Men,98.0,0.516,Mid-range
22481,Pants,Men,98.0,0.566,Mid-range
22482,Pants,Men,179.0,0.53,Premium
22487,Pants,Men,179.0,0.503,Premium
22512,Pants,Men,149.0,0.513,Premium
22525,Pants,Men,149.0,0.554,Premium
22542,Pants,Men,110.0,0.582,Mid-range
22544,Pants,Men,59.0,0.526,Mid-range
22299,Pants,Men,12.58,0.51,Mid-range
22559,Pants,Men,22.98,0.553,Mid-range
21742,Pants,Men,50.0,0.521,Mid-range
21946,Pants,Men,75.0,0.528,Mid-range
22658,Pants,Men,69.46,0.519,Mid-range
21700,Pants,Men,49.5,0.574,Mid-range
21750,Pants,Men,59.99,0.578,Mid-range
21764,Pants,Men,49.5,0.533,Mid-range
21838,Pants,Men,59.5,0.565,Mid-range
21878,Pants,Men,79.99,0.587,Mid-range
21982,Pants,Men,49.5,0.54,Mid-range
22013,Pants,Men,52.83,0.492,Budget
22034,Pants,Men,79.99,0.559,Mid-range
22078,Pants,Men,69.0,0.508,Budget
22289,Pants,Men,79.5,0.545,Mid-range
22414,Pants,Men,59.99,0.497,Budget
22458,Pants,Men,49.99,0.553,Mid-range
22485,Pants,Men,34.95,0.564,Mid-range
22524,Pants,Men,49.12,0.496,Budget
22579,Pants,Men,79.99,0.543,Mid-range
22182,Pants,Men,25.0,0.577,Mid-range
22248,Pants,Men,62.0,0.562,Mid-range
22363,Pants,Men,44.55,0.559,Mid-range
21865,Pants,Men,65.0,0.524,Mid-range
21876,Pants,Men,59.0,0.582,Mid-range
21994,Pants,Men,79.0,0.561,Mid-range
22135,Pants,Men,49.0,0.544,Mid-range
22174,Pants,Men,112.0,0.557,Mid-range
22655,Pants,Men,119.7,0.585,Mid-range
22521,Pants,Men,35.0,0.512,Mid-range
22439,Pants,Men,28.99,0.561,Mid-range
22012,Pants,Men,49.94,0.574,Mid-range
22601,Pants,Men,29.95,0.587,Mid-range
22070,Pants,Men,36.0,0.563,Mid-range
22122,Pants,Men,74.0,0.537,Mid-range
22232,Pants,Men,58.0,0.579,Mid-range
22277,Pants,Men,75.0,0.534,Mid-range
22319,Pants,Men,85.0,0.563,Mid-range
22456,Pants,Men,69.0,0.494,Budget
22493,Pants,Men,68.0,0.517,Mid-range
22500,Pants,Men,75.0,0.528,Mid-range
22574,Pants,Men,69.0,0.582,Mid-range
22577,Pants,Men,69.0,0.565,Mid-range
22585,Pants,Men,69.0,0.548,Mid-range
22103,Pants,Men,178.0,0.567,Premium
22231,Pants,Men,178.0,0.531,Premium
22320,Pants,Men,126.63,0.552,Mid-range
22413,Pants,Men,50.41,0.521,Mid-range
22423,Pants,Men,198.0,0.566,Premium
22538,Pants,Men,177.99,0.491,Premium
22672,Pants,Men,169.0,0.514,Premium
22586,Pants,Men,85.68,0.542,Mid-range
22108,Pants,Men,28.74,0.532,Mid-range
21847,Pants,Men,128.0,0.53,Premium
22048,Pants,Men,88.0,0.569,Mid-range
22130,Pants,Men,88.0,0.52,Mid-range
22305,Pants,Men,78.0,0.554,Mid-range
22392,Pants,Men,88.0,0.533,Mid-range
22548,Pants,Men,105.0,0.572,Mid-range
22179,Pants,Men,49.5,0.501,Budget
21686,Pants,Men,34.99,0.518,Mid-range
21771,Pants,Men,39.99,0.52,Mid-range
21826,Pants,Men,54.99,0.542,Mid-range
22259,Pants,Men,65.0,0.508,Budget
22590,Pants,Men,45.5,0.572,Mid-range
21730,Pants,Men,15.33,0.578,Mid-range
21748,Pants,Men,16.38,0.514,Mid-range
21752,Pants,Men,13.61,0.554,Mid-range
21829,Pants,Men,20.14,0.572,Mid-range
21839,Pants,Men,21.2,0.553,Mid-range
21841,Pants,Men,12.18,0.498,Budget
21861,Pants,Men,12.01,0.58,Mid-range
21897,Pants,Men,19.92,0.581,Mid-range
21923,Pants,Men,21.99,0.544,Mid-range
21944,Pants,Men,24.18,0.555,Mid-range
22002,Pants,Men,15.88,0.544,Mid-range
22008,Pants,Men,21.37,0.55,Mid-range
22021,Pants,Men,15.64,0.551,Mid-range
22025,Pants,Men,12.4,0.512,Mid-range
22028,Pants,Men,12.35,0.527,Mid-range
22030,Pants,Men,19.22,0.571,Mid-range
22032,Pants,Men,18.64,0.579,Mid-range
22055,Pants,Men,16.22,0.528,Mid-range
22086,Pants,Men,15.16,0.584,Mid-range
22097,Pants,Men,15.0,0.539,Mid-range
22151,Pants,Men,19.21,0.496,Budget
22156,Pants,Men,13.73,0.553,Mid-range
22171,Pants,Men,16.08,0.548,Mid-range
22175,Pants,Men,22.02,0.577,Mid-range
22200,Pants,Men,12.38,0.541,Mid-range
22212,Pants,Men,19.21,0.532,Mid-range
22222,Pants,Men,15.33,0.557,Mid-range
22223,Pants,Men,16.06,0.496,Budget
22228,Pants,Men,15.64,0.528,Mid-range
22237,Pants,Men,15.09,0.567,Mid-range
22252,Pants,Men,16.22,0.538,Mid-range
22257,Pants,Men,19.82,0.569,Mid-range
22283,Pants,Men,10.77,0.544,Mid-range
22292,Pants,Men,12.24,0.562,Mid-range
22303,Pants,Men,15.06,0.57,Mid-range
22309,Pants,Men,14.82,0.55,Mid-range
22324,Pants,Men,16.85,0.508,Mid-range
22335,Pants,Men,15.7,0.55,Mid-range
22339,Pants,Men,15.27,0.491,Budget
22340,Pants,Men,21.5,0.515,Mid-range
22345,Pants,Men,10.77,0.587,Mid-range
22348,Pants,Men,12.2,0.544,Mid-range
22378,Pants,Men,16.28,0.586,Mid-range
22393,Pants,Men,13.87,0.549,Mid-range
22403,Pants,Men,19.96,0.589,Mid-range
22420,Pants,Men,17.69,0.492,Budget
22421,Pants,Men,17.66,0.555,Mid-range
22425,Pants,Men,14.02,0.567,Mid-range
22427,Pants,Men,17.39,0.556,Mid-range
22430,Pants,Men,16.9,0.526,Mid-range
22432,Pants,Men,10.79,0.571,Mid-range
22446,Pants,Men,15.1,0.519,Mid-range
22460,Pants,Men,18.56,0.58,Mid-range
22488,Pants,Men,11.1,0.557,Mid-range
24529,Socks,Men,31.95,0.382,Budget
22492,Pants,Men,19.39,0.548,Mid-range
22502,Pants,Men,18.08,0.575,Mid-range
22508,Pants,Men,17.5,0.519,Mid-range
22509,Pants,Men,17.34,0.528,Mid-range
22511,Pants,Men,17.18,0.557,Mid-range
22522,Pants,Men,16.08,0.505,Budget
22532,Pants,Men,14.48,0.567,Mid-range
22539,Pants,Men,14.74,0.585,Mid-range
22554,Pants,Men,19.6,0.544,Mid-range
22568,Pants,Men,16.24,0.526,Mid-range
22575,Pants,Men,14.99,0.521,Mid-range
22595,Pants,Men,19.96,0.497,Budget
22602,Pants,Men,18.97,0.493,Budget
22603,Pants,Men,18.94,0.557,Mid-range
22605,Pants,Men,18.76,0.56,Mid-range
22619,Pants,Men,16.78,0.584,Mid-range
22625,Pants,Men,16.52,0.509,Mid-range
22626,Pants,Men,16.42,0.568,Mid-range
22627,Pants,Men,16.42,0.551,Mid-range
22628,Pants,Men,16.26,0.512,Mid-range
22632,Pants,Men,15.86,0.524,Mid-range
22639,Pants,Men,15.47,0.568,Mid-range
22647,Pants,Men,19.97,0.523,Mid-range
22650,Pants,Men,14.82,0.532,Mid-range
22661,Pants,Men,18.6,0.583,Mid-range
22662,Pants,Men,18.62,0.521,Mid-range
22668,Pants,Men,13.7,0.55,Mid-range
22673,Pants,Men,12.78,0.525,Mid-range
22687,Pants,Men,19.24,0.496,Budget
22688,Pants,Men,19.41,0.566,Mid-range
22205,Pants,Men,64.45,0.589,Mid-range
22442,Pants,Men,64.45,0.513,Mid-range
21863,Pants,Men,49.5,0.58,Mid-range
21898,Pants,Men,69.5,0.565,Mid-range
21921,Pants,Men,59.5,0.532,Mid-range
22183,Pants,Men,59.5,0.565,Mid-range
22227,Pants,Men,69.5,0.568,Mid-range
22273,Pants,Men,25.0,0.538,Mid-range
22440,Pants,Men,39.99,0.495,Budget
22530,Pants,Men,54.0,0.554,Mid-range
22543,Pants,Men,51.96,0.567,Mid-range
22365,Pants,Men,75.0,0.564,Mid-range
22367,Pants,Men,98.0,0.54,Mid-range
22410,Pants,Men,45.0,0.577,Mid-range
22501,Pants,Men,169.95,0.531,Premium
22428,Pants,Men,28.35,0.533,Mid-range
22526,Pants,Men,45.0,0.524,Mid-range
24566,Socks,Men,22.95,0.383,Budget
22170,Pants,Men,50.0,0.512,Mid-range
21986,Pants,Men,80.98,0.563,Mid-range
22278,Pants,Men,117.99,0.585,Mid-range
22435,Pants,Men,160.38,0.532,Premium
21889,Pants,Men,160.0,0.554,Premium
21997,Pants,Men,95.0,0.509,Budget
22094,Pants,Men,71.75,0.515,Mid-range
22114,Pants,Men,150.0,0.511,Premium
22163,Pants,Men,170.0,0.527,Premium
22176,Pants,Men,86.08,0.531,Mid-range
22190,Pants,Men,153.43,0.49,Premium
22196,Pants,Men,99.72,0.534,Mid-range
22233,Pants,Men,72.7,0.579,Mid-range
22276,Pants,Men,104.46,0.585,Mid-range
22296,Pants,Men,94.74,0.515,Mid-range
22584,Pants,Men,91.13,0.511,Mid-range
21812,Pants,Men,15.0,0.553,Mid-range
21935,Pants,Men,49.5,0.49,Budget
22015,Pants,Men,49.5,0.544,Mid-range
22053,Pants,Men,49.5,0.56,Mid-range
22073,Pants,Men,49.5,0.55,Mid-range
22119,Pants,Men,59.5,0.58,Mid-range
22197,Pants,Men,31.99,0.493,Budget
22536,Pants,Men,31.99,0.522,Mid-range
22540,Pants,Men,49.5,0.554,Mid-range
22553,Pants,Men,31.99,0.537,Mid-range
22556,Pants,Men,31.99,0.55,Mid-range
22558,Pants,Men,31.99,0.5,Budget
22563,Pants,Men,49.5,0.558,Mid-range
22565,Pants,Men,49.5,0.554,Mid-range
22573,Pants,Men,44.5,0.522,Mid-range
22654,Pants,Men,31.99,0.57,Mid-range
22099,Pants,Men,37.98,0.491,Budget
22139,Pants,Men,35.98,0.511,Mid-range
22300,Pants,Men,39.5,0.494,Budget
22312,Pants,Men,35.98,0.553,Mid-range
22317,Pants,Men,39.98,0.529,Mid-range
22637,Pants,Men,36.5,0.584,Mid-range
22649,Pants,Men,49.95,0.537,Mid-range
22513,Pants,Men,145.0,0.545,Premium
21877,Pants,Men,59.5,0.543,Mid-range
21858,Pants,Men,84.99,0.586,Mid-range
21902,Pants,Men,89.99,0.585,Mid-range
21915,Pants,Men,89.99,0.553,Mid-range
21953,Pants,Men,89.99,0.585,Mid-range
21959,Pants,Men,89.99,0.534,Mid-range
21974,Pants,Men,84.99,0.519,Mid-range
21980,Pants,Men,84.99,0.556,Mid-range
22298,Pants,Men,84.99,0.499,Budget
22301,Pants,Men,79.99,0.548,Mid-range
22330,Pants,Men,59.99,0.506,Budget
22331,Pants,Men,142.22,0.571,Premium
22338,Pants,Men,98.0,0.565,Mid-range
22400,Pants,Men,89.99,0.504,Budget
22597,Pants,Men,85.0,0.522,Mid-range
22611,Pants,Men,64.99,0.511,Mid-range
22613,Pants,Men,64.99,0.524,Mid-range
22620,Pants,Men,68.65,0.495,Budget
22634,Pants,Men,59.99,0.578,Mid-range
22642,Pants,Men,59.99,0.49,Budget
22643,Pants,Men,55.0,0.509,Mid-range
22443,Pants,Men,119.99,0.578,Mid-range
22570,Pants,Men,26.99,0.575,Mid-range
22374,Pants,Men,90.0,0.523,Mid-range
24644,Socks,Men,49.95,0.442,Budget
24674,Socks,Men,60.0,0.406,Budget
24731,Socks,Men,43.15,0.407,Budget
25038,Socks,Men,11.95,0.364,Budget
25089,Socks,Men,31.88,0.381,Budget
24721,Socks,Men,11.0,0.391,Budget
24771,Socks,Men,10.0,0.383,Budget
25335,Socks,Men,27.0,0.435,Budget
25341,Socks,Men,14.99,0.387,Budget
25150,Socks,Men,9.99,0.371,Budget
25240,Socks,Men,9.99,0.395,Budget
24505,Socks,Men,26.99,0.401,Budget
24587,Socks,Men,23.99,0.401,Budget
24821,Socks,Men,19.99,0.367,Budget
24764,Socks,Men,18.0,0.394,Budget
25142,Socks,Men,16.0,0.366,Budget
24540,Socks,Men,12.0,0.38,Budget
24753,Socks,Men,12.0,0.442,Budget
24807,Socks,Men,7.99,0.356,Budget
24844,Socks,Men,9.99,0.431,Budget
24877,Socks,Men,11.0,0.421,Budget
24995,Socks,Men,12.0,0.377,Budget
25037,Socks,Men,12.0,0.414,Budget
25062,Socks,Men,7.99,0.433,Budget
25281,Socks,Men,11.0,0.444,Budget
25021,Socks,Men,11.99,0.418,Budget
24812,Socks,Men,9.95,0.398,Budget
24950,Socks,Men,14.95,0.377,Budget
25018,Socks,Men,13.95,0.419,Budget
25105,Socks,Men,14.95,0.357,Budget
